	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.791 ± 0.045934	0.737 ± 0.046380	0.19844 ± 0.024829	0.710 ± 0.053165	0.475 ± 0.092761	0.7808 ± 0.222632	0.479 ± 0.091659	0.477 ± 0.091951	0.765 ± 0.046001	0.714 ± 0.056661	0.785 ± 0.047428	0.787 ± 0.052812	0.711 ± 0.073142	0.764 ± 0.063564
precision_recall_auc	0.818 ± 0.026167	0.755 ± 0.038867	0.18986 ± 0.017830	0.725 ± 0.046430	0.510 ± 0.077733	0.7633 ± 0.129892	0.518 ± 0.076484	0.514 ± 0.076995	0.771 ± 0.038387	0.747 ± 0.043561	0.813 ± 0.027438	0.805 ± 0.021707	0.706 ± 0.058853	0.805 ± 0.037421
roc_auc	0.804 ± 0.048515	0.735 ± 0.055233	0.19729 ± 0.032160	0.704 ± 0.062882	0.471 ± 0.110466	0.7345 ± 0.135868	0.476 ± 0.110735	0.474 ± 0.110536	0.755 ± 0.051516	0.721 ± 0.062391	0.798 ± 0.050390	0.793 ± 0.050973	0.689 ± 0.070273	0.782 ± 0.051604
