	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.736 ± 0.064865	0.706 ± 0.046991	0.20618 ± 0.027027	0.635 ± 0.061933	0.412 ± 0.093983	0.6570 ± 0.125758	0.478 ± 0.108887	0.443 ± 0.099895	0.699 ± 0.036291	0.779 ± 0.079134	0.722 ± 0.074191	0.737 ± 0.062483	0.539 ± 0.064417	0.873 ± 0.051604
precision_recall_auc	0.800 ± 0.055849	0.734 ± 0.032406	0.17766 ± 0.025936	0.667 ± 0.043214	0.468 ± 0.064812	0.5710 ± 0.099047	0.562 ± 0.081235	0.513 ± 0.071623	0.714 ± 0.023388	0.848 ± 0.062129	0.792 ± 0.059511	0.799 ± 0.067720	0.550 ± 0.040992	0.918 ± 0.035855
roc_auc	0.802 ± 0.050534	0.740 ± 0.041182	0.17246 ± 0.021960	0.670 ± 0.061293	0.481 ± 0.082364	0.5697 ± 0.094443	0.591 ± 0.086191	0.533 ± 0.083535	0.716 ± 0.031610	0.875 ± 0.059511	0.793 ± 0.055764	0.810 ± 0.058075	0.544 ± 0.063072	0.936 ± 0.031782
