	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.767 ± 0.077409	0.712 ± 0.061128	0.19804 ± 0.035389	0.634 ± 0.096226	0.423 ± 0.122255	0.6299 ± 0.136739	0.502 ± 0.120073	0.461 ± 0.121193	0.701 ± 0.048659	0.801 ± 0.075959	0.759 ± 0.081731	0.730 ± 0.081367	0.528 ± 0.102272	0.895 ± 0.037421
precision_recall_auc	0.798 ± 0.065414	0.722 ± 0.041374	0.18113 ± 0.028612	0.635 ± 0.060497	0.444 ± 0.082749	0.5931 ± 0.117333	0.593 ± 0.110591	0.513 ± 0.092072	0.697 ± 0.029970	0.896 ± 0.090868	0.792 ± 0.069733	0.770 ± 0.067382	0.494 ± 0.061139	0.950 ± 0.045201
roc_auc	0.802 ± 0.059423	0.730 ± 0.039093	0.17651 ± 0.027448	0.647 ± 0.057596	0.460 ± 0.078186	0.6113 ± 0.169713	0.606 ± 0.099675	0.528 ± 0.086433	0.703 ± 0.028025	0.903 ± 0.077855	0.795 ± 0.065789	0.776 ± 0.062564	0.506 ± 0.055246	0.955 ± 0.037113
