	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.677, 0.858]	[0.646, 0.747]	[0.16561, 0.25591]	[0.552, 0.722]	[0.293, 0.495]	[0.5030, 1.4076]	[0.293, 0.516]	[0.293, 0.495]	[0.655, 0.773]	[0.611, 0.786]	[0.668, 0.856]	[0.621, 0.845]	[0.444, 0.722]	[0.682, 0.864]
precision_recall_auc	[0.675, 0.809]	[0.609, 0.765]	[0.16789, 0.26113]	[0.516, 0.727]	[0.217, 0.530]	[0.7107, 1.2826]	[0.245, 0.560]	[0.231, 0.545]	[0.630, 0.760]	[0.615, 0.800]	[0.663, 0.802]	[0.652, 0.813]	[0.444, 0.667]	[0.773, 0.864]
roc_auc	[0.592, 0.817]	[0.586, 0.747]	[0.16338, 0.29438]	[0.500, 0.722]	[0.172, 0.495]	[0.5871, 1.4120]	[0.187, 0.500]	[0.179, 0.495]	[0.615, 0.773]	[0.571, 0.769]	[0.573, 0.811]	[0.616, 0.833]	[0.444, 0.722]	[0.727, 0.864]
