	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.914 ± 0.017677	0.862 ± 0.049273	0.10216 ± 0.017134	0.844 ± 0.057127	0.725 ± 0.098546	0.3398 ± 0.044320	0.780 ± 0.118797	0.752 ± 0.108325	0.831 ± 0.031857	0.949 ± 0.088231	0.912 ± 0.017982	0.882 ± 0.026806	0.761 ± 0.037497	0.964 ± 0.063564
precision_recall_auc	0.915 ± 0.012692	0.759 ± 0.041805	0.11811 ± 0.007615	0.680 ± 0.075927	0.518 ± 0.083609	0.3688 ± 0.024081	0.711 ± 0.037238	0.606 ± 0.063330	0.720 ± 0.035383	0.992 ± 0.026352	0.914 ± 0.012974	0.892 ± 0.019313	0.522 ± 0.087646	0.995 ± 0.014374
roc_auc	0.900 ± 0.033562	0.689 ± 0.055925	0.12433 ± 0.021894	0.560 ± 0.075900	0.377 ± 0.111850	0.3899 ± 0.060785	0.620 ± 0.173101	0.483 ± 0.136030	0.665 ± 0.036088	0.955 ± 0.143740	0.898 ± 0.034484	0.884 ± 0.039776	0.400 ± 0.063072	0.977 ± 0.071870
