	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.907 ± 0.023120	0.826 ± 0.023219	0.12944 ± 0.016207	0.809 ± 0.024106	0.652 ± 0.046438	0.4233 ± 0.042037	0.657 ± 0.047333	0.655 ± 0.046196	0.846 ± 0.025288	0.811 ± 0.049659	0.905 ± 0.023758	0.888 ± 0.024222	0.811 ± 0.046849	0.841 ± 0.057695
precision_recall_auc	0.886 ± 0.036366	0.722 ± 0.066789	0.13996 ± 0.017768	0.639 ± 0.117908	0.443 ± 0.133577	0.4638 ± 0.062400	0.549 ± 0.129866	0.492 ± 0.125474	0.714 ± 0.070776	0.835 ± 0.107261	0.882 ± 0.038164	0.880 ± 0.028476	0.539 ± 0.163656	0.905 ± 0.072506
roc_auc	0.885 ± 0.032300	0.783 ± 0.064540	0.14159 ± 0.018350	0.741 ± 0.092134	0.565 ± 0.129081	0.4626 ± 0.066547	0.617 ± 0.110498	0.589 ± 0.114725	0.780 ± 0.072618	0.837 ± 0.086300	0.882 ± 0.034086	0.880 ± 0.027462	0.683 ± 0.143563	0.882 ± 0.071710
