	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.936 ± 0.010630	0.875 ± 0.014344	0.09536 ± 0.009870	0.858 ± 0.018439	0.751 ± 0.028689	0.3398 ± 0.032700	0.806 ± 0.030914	0.778 ± 0.025358	0.844 ± 0.023969	0.962 ± 0.042695	0.935 ± 0.010896	0.919 ± 0.011990	0.778 ± 0.045361	0.973 ± 0.031782
precision_recall_auc	0.911 ± 0.044129	0.731 ± 0.069484	0.11367 ± 0.024335	0.638 ± 0.126667	0.461 ± 0.138969	0.3831 ± 0.089077	0.614 ± 0.100971	0.529 ± 0.116202	0.710 ± 0.063973	0.904 ± 0.082328	0.908 ± 0.046730	0.903 ± 0.035458	0.511 ± 0.156698	0.950 ± 0.050023
roc_auc	0.915 ± 0.023604	0.766 ± 0.067789	0.11977 ± 0.022367	0.708 ± 0.111414	0.531 ± 0.135578	0.3840 ± 0.061725	0.616 ± 0.110249	0.570 ± 0.118143	0.754 ± 0.070353	0.862 ± 0.091077	0.913 ± 0.024220	0.906 ± 0.024658	0.622 ± 0.156698	0.909 ± 0.071067
