	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.875, 0.930]	[0.816, 0.889]	[0.09821, 0.13529]	[0.788, 0.875]	[0.631, 0.778]	[0.3473, 0.4626]	[0.650, 0.846]	[0.646, 0.811]	[0.800, 0.846]	[0.824, 1.000]	[0.873, 0.929]	[0.826, 0.904]	[0.722, 0.778]	[0.864, 1.000]
precision_recall_auc	[0.876, 0.946]	[0.694, 0.917]	[0.08508, 0.14865]	[0.560, 0.909]	[0.389, 0.833]	[0.2986, 0.5259]	[0.633, 0.880]	[0.509, 0.856]	[0.667, 0.880]	[0.867, 1.000]	[0.874, 0.944]	[0.831, 0.937]	[0.389, 0.833]	[0.909, 1.000]
roc_auc	[0.875, 0.942]	[0.694, 0.866]	[0.09307, 0.14881]	[0.560, 0.848]	[0.389, 0.732]	[0.3165, 0.5066]	[0.626, 0.815]	[0.509, 0.767]	[0.667, 0.840]	[0.857, 1.000]	[0.873, 0.940]	[0.828, 0.929]	[0.389, 0.778]	[0.909, 1.000]
