	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.848, 0.925]	[0.798, 0.871]	[0.11316, 0.15227]	[0.778, 0.857]	[0.596, 0.742]	[0.3885, 0.4996]	[0.596, 0.752]	[0.596, 0.747]	[0.818, 0.895]	[0.750, 0.882]	[0.842, 0.923]	[0.845, 0.902]	[0.778, 0.889]	[0.773, 0.909]
precision_recall_auc	[0.810, 0.939]	[0.649, 0.871]	[0.10900, 0.15237]	[0.519, 0.857]	[0.298, 0.742]	[0.3551, 0.5180]	[0.423, 0.786]	[0.355, 0.747]	[0.645, 0.870]	[0.778, 1.000]	[0.801, 0.937]	[0.846, 0.919]	[0.389, 0.833]	[0.818, 1.000]
roc_auc	[0.809, 0.923]	[0.649, 0.871]	[0.10860, 0.15225]	[0.519, 0.857]	[0.298, 0.742]	[0.3614, 0.5278]	[0.423, 0.786]	[0.355, 0.747]	[0.645, 0.870]	[0.778, 1.000]	[0.801, 0.922]	[0.846, 0.912]	[0.389, 0.833]	[0.818, 1.000]
