	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.863, 0.936]	[0.798, 0.894]	[0.09864, 0.15041]	[0.778, 0.882]	[0.596, 0.788]	[0.3268, 0.4731]	[0.596, 0.812]	[0.596, 0.800]	[0.808, 0.875]	[0.778, 0.938]	[0.858, 0.934]	[0.859, 0.927]	[0.722, 0.833]	[0.818, 0.955]
precision_recall_auc	[0.867, 0.942]	[0.649, 0.889]	[0.08750, 0.15331]	[0.519, 0.875]	[0.298, 0.778]	[0.2993, 0.5191]	[0.423, 0.846]	[0.355, 0.811]	[0.645, 0.846]	[0.778, 1.000]	[0.864, 0.941]	[0.826, 0.934]	[0.389, 0.778]	[0.864, 1.000]
roc_auc	[0.865, 0.947]	[0.649, 0.894]	[0.08944, 0.15402]	[0.519, 0.882]	[0.298, 0.788]	[0.3066, 0.5173]	[0.423, 0.846]	[0.355, 0.811]	[0.645, 0.875]	[0.778, 1.000]	[0.862, 0.946]	[0.823, 0.934]	[0.389, 0.833]	[0.864, 1.000]
