	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.792, 0.867]	[0.821, 0.871]	[0.12298, 0.13955]	[0.800, 0.857]	[0.641, 0.742]	[0.4110, 0.4571]	[0.647, 0.752]	[0.646, 0.747]	[0.826, 0.870]	[0.789, 0.882]	[0.787, 0.860]	[0.866, 0.904]	[0.778, 0.833]	[0.818, 0.909]
precision_recall_auc	[0.768, 0.882]	[0.770, 0.871]	[0.12058, 0.15441]	[0.743, 0.857]	[0.540, 0.742]	[0.3923, 0.4725]	[0.547, 0.752]	[0.544, 0.747]	[0.783, 0.870]	[0.765, 0.882]	[0.740, 0.877]	[0.847, 0.912]	[0.722, 0.833]	[0.818, 0.909]
roc_auc	[0.744, 0.872]	[0.770, 0.871]	[0.11955, 0.15874]	[0.743, 0.857]	[0.540, 0.742]	[0.3912, 0.4971]	[0.547, 0.752]	[0.544, 0.747]	[0.783, 0.870]	[0.765, 0.882]	[0.716, 0.865]	[0.845, 0.914]	[0.722, 0.833]	[0.818, 0.909]
