	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.832 ± 0.026346	0.847 ± 0.019349	0.13251 ± 0.005688	0.832 ± 0.020802	0.695 ± 0.038699	0.4315 ± 0.016118	0.700 ± 0.042715	0.697 ± 0.040544	0.857 ± 0.015349	0.842 ± 0.036601	0.822 ± 0.027471	0.886 ± 0.011712	0.822 ± 0.023424	0.873 ± 0.035855
precision_recall_auc	0.825 ± 0.036493	0.835 ± 0.029714	0.13499 ± 0.011281	0.818 ± 0.033611	0.670 ± 0.059428	0.4333 ± 0.027318	0.673 ± 0.060056	0.672 ± 0.059672	0.848 ± 0.028022	0.826 ± 0.037930	0.813 ± 0.044643	0.878 ± 0.022710	0.811 ± 0.038845	0.859 ± 0.033539
roc_auc	0.820 ± 0.042224	0.832 ± 0.034629	0.13765 ± 0.013865	0.813 ± 0.039738	0.664 ± 0.069257	0.4387 ± 0.036455	0.669 ± 0.067988	0.666 ± 0.068560	0.841 ± 0.033776	0.828 ± 0.037727	0.806 ± 0.051360	0.876 ± 0.020717	0.800 ± 0.046849	0.864 ± 0.030303
