	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.016354	0.846 ± 0.035761	0.11148 ± 0.011601	0.825 ± 0.042939	0.691 ± 0.071522	0.3828 ± 0.035431	0.717 ± 0.067586	0.704 ± 0.069016	0.835 ± 0.037340	0.881 ± 0.042039	0.916 ± 0.016987	0.904 ± 0.015858	0.778 ± 0.058561	0.914 ± 0.033539
precision_recall_auc	0.897 ± 0.049301	0.837 ± 0.056505	0.11711 ± 0.020064	0.815 ± 0.068858	0.673 ± 0.113009	0.4033 ± 0.067407	0.692 ± 0.105964	0.682 ± 0.109327	0.833 ± 0.056214	0.859 ± 0.057304	0.894 ± 0.053022	0.893 ± 0.032908	0.778 ± 0.086860	0.895 ± 0.043122
roc_auc	0.897 ± 0.041936	0.823 ± 0.046250	0.12322 ± 0.019838	0.803 ± 0.051456	0.647 ± 0.092499	0.4128 ± 0.063815	0.660 ± 0.094902	0.653 ± 0.093229	0.831 ± 0.045426	0.829 ± 0.067161	0.894 ± 0.043958	0.890 ± 0.033081	0.783 ± 0.066512	0.864 ± 0.064282
