	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.632, 0.843]	[0.631, 0.788]	[0.16870, 0.24638]	[0.533, 0.757]	[0.263, 0.576]	[0.5620, 1.3138]	[0.310, 0.626]	[0.285, 0.601]	[0.643, 0.810]	[0.667, 0.857]	[0.601, 0.838]	[0.654, 0.846]	[0.444, 0.778]	[0.773, 0.909]
precision_recall_auc	[0.681, 0.815]	[0.654, 0.826]	[0.17157, 0.26302]	[0.552, 0.811]	[0.308, 0.652]	[0.5986, 1.4658]	[0.347, 0.647]	[0.337, 0.649]	[0.655, 0.857]	[0.667, 0.833]	[0.672, 0.809]	[0.629, 0.836]	[0.444, 0.833]	[0.773, 0.909]
roc_auc	[0.686, 0.842]	[0.631, 0.826]	[0.15977, 0.25969]	[0.533, 0.811]	[0.263, 0.652]	[0.5437, 1.4740]	[0.310, 0.647]	[0.285, 0.649]	[0.643, 0.857]	[0.667, 0.818]	[0.675, 0.838]	[0.657, 0.859]	[0.444, 0.833]	[0.727, 0.909]
