	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.766, 0.893]	[0.641, 0.798]	[0.14443, 0.21517]	[0.581, 0.778]	[0.283, 0.596]	[0.4417, 0.8092]	[0.292, 0.596]	[0.287, 0.596]	[0.667, 0.818]	[0.625, 0.778]	[0.759, 0.890]	[0.732, 0.891]	[0.500, 0.778]	[0.727, 0.818]
precision_recall_auc	[0.781, 0.847]	[0.664, 0.747]	[0.16412, 0.21163]	[0.606, 0.722]	[0.328, 0.495]	[0.5226, 0.9118]	[0.343, 0.516]	[0.337, 0.495]	[0.680, 0.773]	[0.647, 0.786]	[0.776, 0.843]	[0.720, 0.828]	[0.556, 0.722]	[0.727, 0.864]
roc_auc	[0.774, 0.881]	[0.669, 0.753]	[0.14671, 0.22280]	[0.629, 0.737]	[0.338, 0.505]	[0.4446, 1.0665]	[0.343, 0.500]	[0.341, 0.503]	[0.696, 0.800]	[0.647, 0.750]	[0.769, 0.878]	[0.715, 0.874]	[0.611, 0.778]	[0.727, 0.818]
