	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.682, 0.801]	[0.636, 0.747]	[0.18491, 0.24114]	[0.563, 0.722]	[0.273, 0.495]	[0.5537, 1.0599]	[0.297, 0.516]	[0.284, 0.495]	[0.654, 0.773]	[0.643, 0.786]	[0.666, 0.796]	[0.682, 0.808]	[0.500, 0.722]	[0.773, 0.864]
precision_recall_auc	[0.703, 0.844]	[0.664, 0.775]	[0.16258, 0.26425]	[0.606, 0.757]	[0.328, 0.551]	[0.5311, 1.3951]	[0.347, 0.560]	[0.337, 0.548]	[0.680, 0.810]	[0.667, 0.818]	[0.695, 0.840]	[0.657, 0.836]	[0.500, 0.778]	[0.727, 0.909]
roc_auc	[0.682, 0.852]	[0.641, 0.775]	[0.15907, 0.27532]	[0.581, 0.757]	[0.283, 0.551]	[0.5201, 1.6316]	[0.292, 0.560]	[0.287, 0.548]	[0.667, 0.810]	[0.625, 0.800]	[0.673, 0.848]	[0.644, 0.841]	[0.500, 0.778]	[0.727, 0.864]
