	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.910 ± 0.017700	0.829 ± 0.025314	0.12468 ± 0.009941	0.809 ± 0.028060	0.659 ± 0.050628	0.4094 ± 0.036722	0.678 ± 0.062292	0.668 ± 0.056084	0.827 ± 0.019385	0.851 ± 0.054867	0.907 ± 0.018450	0.902 ± 0.019597	0.772 ± 0.031536	0.886 ± 0.049097
precision_recall_auc	0.915 ± 0.021908	0.820 ± 0.025775	0.12420 ± 0.013344	0.799 ± 0.028922	0.640 ± 0.051549	0.4331 ± 0.068585	0.654 ± 0.055460	0.647 ± 0.053172	0.824 ± 0.025499	0.830 ± 0.045318	0.913 ± 0.022674	0.903 ± 0.025230	0.772 ± 0.040992	0.868 ± 0.045201
roc_auc	0.909 ± 0.020439	0.827 ± 0.028550	0.12701 ± 0.013067	0.808 ± 0.032139	0.654 ± 0.057100	0.4442 ± 0.060023	0.659 ± 0.058514	0.656 ± 0.057687	0.837 ± 0.027013	0.823 ± 0.038016	0.907 ± 0.021138	0.897 ± 0.025747	0.794 ± 0.037497	0.859 ± 0.033539
