	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.938 ± 0.013038	0.870 ± 0.034009	0.09400 ± 0.010686	0.851 ± 0.042336	0.739 ± 0.068018	0.3348 ± 0.032941	0.796 ± 0.068342	0.767 ± 0.067361	0.837 ± 0.031498	0.959 ± 0.047139	0.937 ± 0.013346	0.921 ± 0.018373	0.767 ± 0.051052	0.973 ± 0.031782
precision_recall_auc	0.910 ± 0.045018	0.757 ± 0.080185	0.11970 ± 0.023844	0.683 ± 0.135844	0.513 ± 0.160370	0.3981 ± 0.076665	0.626 ± 0.107767	0.565 ± 0.136340	0.737 ± 0.077826	0.889 ± 0.059347	0.907 ± 0.048707	0.903 ± 0.030932	0.572 ± 0.171833	0.941 ± 0.043122
roc_auc	0.913 ± 0.024343	0.791 ± 0.070689	0.11615 ± 0.017427	0.741 ± 0.118285	0.583 ± 0.141378	0.3789 ± 0.049612	0.660 ± 0.085051	0.618 ± 0.114365	0.775 ± 0.073205	0.884 ± 0.049984	0.911 ± 0.025175	0.906 ± 0.023522	0.656 ± 0.161015	0.927 ± 0.038331
