	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.864, 0.936]	[0.826, 0.876]	[0.10920, 0.13693]	[0.811, 0.865]	[0.652, 0.753]	[0.3679, 0.4501]	[0.647, 0.752]	[0.649, 0.750]	[0.857, 0.905]	[0.789, 0.882]	[0.858, 0.935]	[0.884, 0.924]	[0.833, 0.889]	[0.818, 0.909]
precision_recall_auc	[0.839, 0.926]	[0.616, 0.848]	[0.11217, 0.15655]	[0.417, 0.833]	[0.232, 0.697]	[0.3821, 0.5063]	[0.451, 0.701]	[0.324, 0.697]	[0.618, 0.864]	[0.800, 0.923]	[0.830, 0.924]	[0.881, 0.924]	[0.278, 0.833]	[0.864, 0.955]
roc_auc	[0.843, 0.919]	[0.644, 0.871]	[0.10801, 0.15775]	[0.480, 0.857]	[0.288, 0.742]	[0.3715, 0.5024]	[0.494, 0.752]	[0.377, 0.747]	[0.636, 0.870]	[0.789, 0.929]	[0.829, 0.917]	[0.869, 0.919]	[0.333, 0.833]	[0.818, 0.955]
