	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.930 ± 0.012803	0.843 ± 0.024535	0.10476 ± 0.011294	0.823 ± 0.027536	0.686 ± 0.049071	0.3504 ± 0.031742	0.713 ± 0.066059	0.699 ± 0.057203	0.830 ± 0.012641	0.883 ± 0.057566	0.928 ± 0.013045	0.912 ± 0.017253	0.772 ± 0.017568	0.914 ± 0.045201
precision_recall_auc	0.917 ± 0.024735	0.749 ± 0.068550	0.12253 ± 0.019444	0.674 ± 0.122360	0.498 ± 0.137101	0.3995 ± 0.066047	0.616 ± 0.087323	0.551 ± 0.108742	0.732 ± 0.069815	0.884 ± 0.072561	0.915 ± 0.025351	0.903 ± 0.031024	0.567 ± 0.161015	0.932 ± 0.049097
roc_auc	0.919 ± 0.022817	0.787 ± 0.062014	0.11635 ± 0.015838	0.737 ± 0.110188	0.575 ± 0.124027	0.3792 ± 0.057419	0.652 ± 0.068747	0.610 ± 0.093288	0.777 ± 0.071242	0.876 ± 0.071355	0.917 ± 0.023415	0.909 ± 0.030531	0.661 ± 0.164492	0.914 ± 0.058486
