	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.849 ± 0.046685	0.804 ± 0.043772	0.15731 ± 0.029399	0.782 ± 0.048474	0.608 ± 0.087544	0.5492 ± 0.129171	0.619 ± 0.094135	0.613 ± 0.090448	0.816 ± 0.043506	0.802 ± 0.068722	0.843 ± 0.049506	0.860 ± 0.050774	0.767 ± 0.063072	0.841 ± 0.065169
precision_recall_auc	0.820 ± 0.064337	0.813 ± 0.054001	0.15730 ± 0.039636	0.794 ± 0.057654	0.625 ± 0.108002	0.5772 ± 0.157794	0.629 ± 0.114639	0.627 ± 0.111264	0.828 ± 0.039043	0.801 ± 0.078233	0.810 ± 0.069943	0.850 ± 0.055569	0.789 ± 0.043823	0.836 ± 0.071710
roc_auc	0.852 ± 0.057902	0.820 ± 0.037381	0.14533 ± 0.030788	0.801 ± 0.040206	0.640 ± 0.074762	0.5294 ± 0.152376	0.644 ± 0.078544	0.642 ± 0.076562	0.834 ± 0.030343	0.810 ± 0.053157	0.845 ± 0.064928	0.866 ± 0.045016	0.794 ± 0.037497	0.845 ± 0.048862
