	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.838 ± 0.068667	0.799 ± 0.039751	0.15925 ± 0.025917	0.776 ± 0.045709	0.597 ± 0.079502	0.5531 ± 0.159337	0.607 ± 0.080609	0.602 ± 0.079884	0.812 ± 0.037309	0.795 ± 0.056588	0.833 ± 0.073158	0.839 ± 0.049705	0.761 ± 0.058853	0.836 ± 0.057496
precision_recall_auc	0.834 ± 0.051827	0.795 ± 0.031212	0.16383 ± 0.021329	0.774 ± 0.034131	0.590 ± 0.062424	0.5683 ± 0.170738	0.595 ± 0.063758	0.593 ± 0.062949	0.815 ± 0.029860	0.780 ± 0.049672	0.828 ± 0.054489	0.843 ± 0.038150	0.772 ± 0.048644	0.818 ± 0.056692
roc_auc	0.807 ± 0.072414	0.805 ± 0.029042	0.16749 ± 0.022524	0.787 ± 0.028933	0.609 ± 0.058084	0.5960 ± 0.167171	0.608 ± 0.060348	0.609 ± 0.059170	0.832 ± 0.021980	0.777 ± 0.046295	0.798 ± 0.081819	0.836 ± 0.042386	0.800 ± 0.028689	0.809 ± 0.051604
