	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.838 ± 0.068667	0.799 ± 0.039751	0.15926 ± 0.025939	0.776 ± 0.045709	0.597 ± 0.079502	0.5531 ± 0.159340	0.607 ± 0.080609	0.602 ± 0.079884	0.812 ± 0.037309	0.795 ± 0.056588	0.833 ± 0.073158	0.839 ± 0.049705	0.761 ± 0.058853	0.836 ± 0.057496
precision_recall_auc	0.831 ± 0.058354	0.795 ± 0.031212	0.16499 ± 0.024380	0.774 ± 0.034131	0.590 ± 0.062424	0.5907 ± 0.219828	0.595 ± 0.063758	0.593 ± 0.062949	0.815 ± 0.029860	0.780 ± 0.049672	0.825 ± 0.061156	0.841 ± 0.042497	0.772 ± 0.048644	0.818 ± 0.056692
roc_auc	0.806 ± 0.084234	0.807 ± 0.029359	0.16523 ± 0.024582	0.790 ± 0.028970	0.614 ± 0.058718	0.6393 ± 0.238742	0.614 ± 0.061492	0.614 ± 0.060048	0.833 ± 0.021573	0.781 ± 0.048626	0.797 ± 0.092919	0.839 ± 0.048945	0.800 ± 0.028689	0.814 ± 0.054419
