	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.895, 0.937]	[0.821, 0.871]	[0.10223, 0.12638]	[0.800, 0.857]	[0.641, 0.742]	[0.3329, 0.4020]	[0.650, 0.752]	[0.646, 0.747]	[0.826, 0.870]	[0.824, 0.882]	[0.893, 0.935]	[0.881, 0.932]	[0.778, 0.833]	[0.864, 0.909]
precision_recall_auc	[0.890, 0.947]	[0.667, 0.889]	[0.09380, 0.13307]	[0.500, 0.875]	[0.333, 0.778]	[0.3084, 0.4134]	[0.516, 0.846]	[0.464, 0.811]	[0.647, 0.846]	[0.786, 1.000]	[0.887, 0.945]	[0.889, 0.939]	[0.333, 0.778]	[0.864, 1.000]
roc_auc	[0.884, 0.947]	[0.649, 0.889]	[0.09594, 0.15148]	[0.500, 0.875]	[0.298, 0.778]	[0.3084, 0.4454]	[0.423, 0.846]	[0.355, 0.811]	[0.645, 0.846]	[0.778, 1.000]	[0.881, 0.945]	[0.881, 0.939]	[0.333, 0.778]	[0.909, 1.000]
