	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.833 ± 0.060176	0.805 ± 0.068645	0.15591 ± 0.026683	0.781 ± 0.076485	0.609 ± 0.137290	0.5258 ± 0.093554	0.625 ± 0.143609	0.617 ± 0.140137	0.808 ± 0.057402	0.817 ± 0.092809	0.827 ± 0.063808	0.826 ± 0.047265	0.750 ± 0.075223	0.859 ± 0.078584
precision_recall_auc	0.819 ± 0.063234	0.766 ± 0.058793	0.16674 ± 0.026450	0.727 ± 0.081789	0.532 ± 0.117585	0.5477 ± 0.108566	0.559 ± 0.112798	0.545 ± 0.114684	0.768 ± 0.055833	0.792 ± 0.068243	0.812 ± 0.066659	0.818 ± 0.053898	0.678 ± 0.104100	0.855 ± 0.046945
roc_auc	0.824 ± 0.055868	0.782 ± 0.048359	0.16850 ± 0.026811	0.753 ± 0.059706	0.563 ± 0.096717	0.5522 ± 0.103422	0.578 ± 0.100420	0.570 ± 0.098266	0.788 ± 0.042635	0.790 ± 0.066477	0.818 ± 0.058517	0.817 ± 0.045613	0.722 ± 0.069290	0.841 ± 0.053569
