	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.833 ± 0.034368	0.767 ± 0.058178	0.15785 ± 0.020185	0.738 ± 0.070492	0.535 ± 0.116355	0.5113 ± 0.065125	0.545 ± 0.112116	0.540 ± 0.114180	0.782 ± 0.059873	0.763 ± 0.060836	0.827 ± 0.036804	0.836 ± 0.037103	0.717 ± 0.092407	0.818 ± 0.052486
precision_recall_auc	0.838 ± 0.059278	0.765 ± 0.059007	0.15495 ± 0.023278	0.727 ± 0.072999	0.530 ± 0.118013	0.5014 ± 0.081236	0.567 ± 0.133541	0.548 ± 0.124639	0.761 ± 0.047126	0.806 ± 0.097366	0.831 ± 0.063874	0.843 ± 0.042553	0.667 ± 0.078567	0.864 ± 0.074227
roc_auc	0.838 ± 0.039423	0.766 ± 0.049244	0.15838 ± 0.023623	0.737 ± 0.055079	0.533 ± 0.098488	0.5089 ± 0.083814	0.552 ± 0.109888	0.542 ± 0.103855	0.775 ± 0.041686	0.776 ± 0.082503	0.832 ± 0.042241	0.841 ± 0.040785	0.706 ± 0.064417	0.827 ± 0.079600
