	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.830 ± 0.015113	0.775 ± 0.030721	0.17885 ± 0.014257	0.740 ± 0.035190	0.551 ± 0.061442	0.5697 ± 0.039706	0.585 ± 0.075360	0.567 ± 0.067698	0.768 ± 0.022736	0.816 ± 0.059405	0.826 ± 0.015496	0.788 ± 0.030685	0.678 ± 0.035136	0.873 ± 0.046945
precision_recall_auc	0.841 ± 0.026484	0.766 ± 0.039034	0.16801 ± 0.019622	0.718 ± 0.056379	0.532 ± 0.078068	0.5582 ± 0.076415	0.601 ± 0.087579	0.565 ± 0.078966	0.750 ± 0.038813	0.850 ± 0.075477	0.838 ± 0.027347	0.802 ± 0.035198	0.628 ± 0.083024	0.905 ± 0.054419
roc_auc	0.844 ± 0.019725	0.781 ± 0.027999	0.16034 ± 0.009749	0.738 ± 0.040437	0.563 ± 0.055998	0.5207 ± 0.052108	0.626 ± 0.048532	0.593 ± 0.051630	0.760 ± 0.027123	0.866 ± 0.030462	0.840 ± 0.020712	0.819 ± 0.019877	0.644 ± 0.053672	0.918 ± 0.019165
