	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.915 ± 0.019041	0.828 ± 0.043315	0.11856 ± 0.014305	0.807 ± 0.048491	0.657 ± 0.086631	0.3807 ± 0.028485	0.680 ± 0.099367	0.668 ± 0.092644	0.820 ± 0.030885	0.859 ± 0.072402	0.913 ± 0.019644	0.901 ± 0.019054	0.761 ± 0.037497	0.895 ± 0.056894
precision_recall_auc	0.920 ± 0.016826	0.826 ± 0.031595	0.11723 ± 0.014224	0.802 ± 0.044516	0.652 ± 0.063191	0.3742 ± 0.036667	0.679 ± 0.050490	0.665 ± 0.054485	0.823 ± 0.039022	0.856 ± 0.050018	0.918 ± 0.017455	0.912 ± 0.014374	0.761 ± 0.078785	0.891 ± 0.048862
roc_auc	0.914 ± 0.018029	0.833 ± 0.025265	0.11973 ± 0.013653	0.814 ± 0.026964	0.666 ± 0.050530	0.3802 ± 0.039860	0.680 ± 0.062560	0.673 ± 0.055817	0.836 ± 0.021064	0.844 ± 0.057983	0.912 ± 0.018615	0.908 ± 0.019748	0.789 ± 0.035136	0.877 ± 0.052705
