	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.833 ± 0.041601	0.754 ± 0.035113	0.17786 ± 0.019099	0.728 ± 0.035379	0.509 ± 0.070226	0.6166 ± 0.092311	0.518 ± 0.078016	0.513 ± 0.073367	0.777 ± 0.033237	0.741 ± 0.066018	0.828 ± 0.043621	0.823 ± 0.031819	0.722 ± 0.058561	0.786 ± 0.077406
precision_recall_auc	0.820 ± 0.066518	0.773 ± 0.056051	0.16347 ± 0.017527	0.744 ± 0.072026	0.547 ± 0.112103	0.6086 ± 0.196819	0.564 ± 0.108005	0.555 ± 0.108341	0.796 ± 0.071921	0.769 ± 0.071279	0.811 ± 0.073572	0.843 ± 0.029534	0.733 ± 0.122278	0.814 ± 0.069267
roc_auc	0.818 ± 0.045037	0.743 ± 0.039769	0.17391 ± 0.019899	0.714 ± 0.043538	0.486 ± 0.079537	0.5823 ± 0.098682	0.498 ± 0.082632	0.492 ± 0.080807	0.763 ± 0.034970	0.735 ± 0.064498	0.812 ± 0.048334	0.835 ± 0.025004	0.700 ± 0.065210	0.786 ± 0.080317
