	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.021030	0.828 ± 0.028271	0.12047 ± 0.020752	0.806 ± 0.031802	0.657 ± 0.056542	0.3818 ± 0.053048	0.679 ± 0.066240	0.668 ± 0.061148	0.821 ± 0.019361	0.858 ± 0.051698	0.917 ± 0.021525	0.897 ± 0.023632	0.761 ± 0.026836	0.895 ± 0.043122
precision_recall_auc	0.925 ± 0.016846	0.759 ± 0.048548	0.12371 ± 0.019844	0.701 ± 0.074931	0.518 ± 0.097096	0.3798 ± 0.051650	0.626 ± 0.106693	0.567 ± 0.090385	0.741 ± 0.046013	0.885 ± 0.112011	0.924 ± 0.017228	0.916 ± 0.021645	0.600 ± 0.116534	0.918 ± 0.095346
roc_auc	0.928 ± 0.010512	0.763 ± 0.039643	0.11826 ± 0.011687	0.704 ± 0.061961	0.525 ± 0.079286	0.3610 ± 0.035963	0.634 ± 0.089089	0.576 ± 0.075202	0.738 ± 0.038542	0.896 ± 0.087085	0.926 ± 0.010779	0.921 ± 0.015581	0.589 ± 0.091475	0.936 ± 0.057496
