	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.918 ± 0.017659	0.844 ± 0.024010	0.11121 ± 0.017289	0.820 ± 0.027329	0.688 ± 0.048020	0.3827 ± 0.061392	0.750 ± 0.067000	0.718 ± 0.056119	0.814 ± 0.017644	0.935 ± 0.064691	0.916 ± 0.018080	0.893 ± 0.020851	0.733 ± 0.035136	0.955 ± 0.052486
precision_recall_auc	0.921 ± 0.020256	0.769 ± 0.051371	0.11972 ± 0.021311	0.707 ± 0.082584	0.538 ± 0.102742	0.4047 ± 0.081414	0.666 ± 0.091731	0.597 ± 0.090164	0.740 ± 0.046911	0.926 ± 0.083807	0.919 ± 0.020715	0.907 ± 0.028020	0.583 ± 0.108772	0.955 ± 0.056692
roc_auc	0.927 ± 0.014646	0.758 ± 0.044510	0.11442 ± 0.015820	0.693 ± 0.065815	0.517 ± 0.089020	0.3809 ± 0.070832	0.644 ± 0.091304	0.576 ± 0.083001	0.731 ± 0.043176	0.914 ± 0.081805	0.925 ± 0.014885	0.914 ± 0.023643	0.567 ± 0.093697	0.950 ± 0.054419
