	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.917 ± 0.018120	0.828 ± 0.026878	0.12634 ± 0.012924	0.810 ± 0.031037	0.656 ± 0.053756	0.3987 ± 0.031213	0.659 ± 0.052156	0.657 ± 0.052829	0.843 ± 0.032393	0.815 ± 0.031634	0.915 ± 0.018904	0.900 ± 0.024721	0.806 ± 0.047213	0.850 ± 0.030679
precision_recall_auc	0.917 ± 0.012965	0.787 ± 0.060522	0.12923 ± 0.019648	0.746 ± 0.078616	0.575 ± 0.121044	0.3997 ± 0.046698	0.659 ± 0.130048	0.614 ± 0.119010	0.770 ± 0.050770	0.889 ± 0.121111	0.915 ± 0.013388	0.910 ± 0.015530	0.661 ± 0.112491	0.914 ± 0.112264
roc_auc	0.922 ± 0.014512	0.811 ± 0.048633	0.12497 ± 0.013161	0.780 ± 0.058312	0.623 ± 0.097266	0.3824 ± 0.031169	0.682 ± 0.113609	0.651 ± 0.102939	0.791 ± 0.039633	0.891 ± 0.094145	0.920 ± 0.014872	0.916 ± 0.016040	0.700 ± 0.070273	0.923 ± 0.074381
