	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.745 ± 0.051869	0.688 ± 0.040197	0.20568 ± 0.021349	0.681 ± 0.048528	0.376 ± 0.080393	0.6281 ± 0.071643	0.384 ± 0.087227	0.380 ± 0.083628	0.768 ± 0.065678	0.616 ± 0.030945	0.736 ± 0.057577	0.752 ± 0.039541	0.767 ± 0.093697	0.609 ± 0.053354
precision_recall_auc	0.758 ± 0.073036	0.680 ± 0.066986	0.20314 ± 0.029915	0.643 ± 0.092502	0.359 ± 0.133972	0.6224 ± 0.092999	0.365 ± 0.133241	0.362 ± 0.133544	0.720 ± 0.073552	0.645 ± 0.070919	0.749 ± 0.076279	0.765 ± 0.063370	0.650 ± 0.133667	0.709 ± 0.068434
roc_auc	0.767 ± 0.062804	0.679 ± 0.090897	0.20408 ± 0.037012	0.649 ± 0.127297	0.358 ± 0.181794	0.6261 ± 0.106557	0.362 ± 0.184633	0.360 ± 0.183191	0.744 ± 0.112811	0.619 ± 0.077315	0.759 ± 0.064953	0.770 ± 0.064858	0.694 ± 0.187486	0.664 ± 0.048862
