	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.753 ± 0.073426	0.736 ± 0.061167	0.18545 ± 0.022181	0.691 ± 0.096308	0.473 ± 0.122334	0.5925 ± 0.079922	0.493 ± 0.116434	0.483 ± 0.119316	0.746 ± 0.056888	0.747 ± 0.068601	0.737 ± 0.084567	0.793 ± 0.035702	0.650 ± 0.120157	0.823 ± 0.045201
precision_recall_auc	0.726 ± 0.040277	0.647 ± 0.064621	0.19839 ± 0.022002	0.522 ± 0.123002	0.294 ± 0.129242	0.6512 ± 0.084724	0.386 ± 0.125089	0.335 ± 0.127384	0.651 ± 0.049286	0.735 ± 0.084498	0.708 ± 0.047032	0.772 ± 0.041886	0.417 ± 0.131599	0.877 ± 0.064461
roc_auc	0.723 ± 0.057628	0.677 ± 0.057627	0.19293 ± 0.024842	0.598 ± 0.086698	0.353 ± 0.115254	0.6673 ± 0.136678	0.401 ± 0.109283	0.376 ± 0.112000	0.682 ± 0.050713	0.720 ± 0.065000	0.703 ± 0.066227	0.775 ± 0.042647	0.517 ± 0.104920	0.836 ± 0.048862
