	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.848 ± 0.060286	0.781 ± 0.042978	0.15870 ± 0.018015	0.741 ± 0.053749	0.561 ± 0.085956	0.5071 ± 0.044469	0.611 ± 0.094896	0.585 ± 0.089692	0.765 ± 0.034022	0.846 ± 0.066895	0.843 ± 0.067735	0.834 ± 0.032440	0.661 ± 0.055246	0.900 ± 0.046945
precision_recall_auc	0.865 ± 0.023328	0.781 ± 0.020668	0.15423 ± 0.012204	0.741 ± 0.025968	0.561 ± 0.041337	0.4925 ± 0.035686	0.610 ± 0.048118	0.585 ± 0.043852	0.765 ± 0.017298	0.845 ± 0.038129	0.863 ± 0.023947	0.839 ± 0.023948	0.661 ± 0.031536	0.900 ± 0.028748
roc_auc	0.862 ± 0.028282	0.791 ± 0.034593	0.15652 ± 0.013989	0.754 ± 0.043693	0.581 ± 0.069186	0.5040 ± 0.032240	0.635 ± 0.079072	0.607 ± 0.073055	0.773 ± 0.031027	0.862 ± 0.062049	0.860 ± 0.029375	0.832 ± 0.024498	0.672 ± 0.055246	0.909 ± 0.047913
