	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.756 ± 0.081677	0.719 ± 0.044069	0.18672 ± 0.025944	0.712 ± 0.042347	0.439 ± 0.088137	0.5889 ± 0.110467	0.445 ± 0.086850	0.442 ± 0.087053	0.793 ± 0.052029	0.652 ± 0.053758	0.743 ± 0.088180	0.798 ± 0.058182	0.789 ± 0.068293	0.650 ± 0.085844
precision_recall_auc	0.839 ± 0.065310	0.779 ± 0.045396	0.15033 ± 0.025063	0.763 ± 0.048985	0.558 ± 0.090792	0.5086 ± 0.153793	0.560 ± 0.093984	0.559 ± 0.092330	0.822 ± 0.048640	0.738 ± 0.066829	0.830 ± 0.072854	0.873 ± 0.039871	0.794 ± 0.069537	0.764 ± 0.076661
roc_auc	0.807 ± 0.083746	0.769 ± 0.044386	0.15355 ± 0.028948	0.752 ± 0.045533	0.538 ± 0.088772	0.4870 ± 0.091912	0.538 ± 0.085875	0.538 ± 0.087268	0.811 ± 0.041732	0.727 ± 0.057922	0.794 ± 0.093051	0.858 ± 0.049838	0.783 ± 0.061139	0.755 ± 0.074843
