	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.678 ± 0.081319	0.655 ± 0.048717	0.22823 ± 0.024907	0.666 ± 0.049058	0.309 ± 0.097434	0.7539 ± 0.165200	0.333 ± 0.100139	0.321 ± 0.098282	0.761 ± 0.063895	0.573 ± 0.044400	0.661 ± 0.089078	0.725 ± 0.046296	0.800 ± 0.079436	0.509 ± 0.076661
precision_recall_auc	0.777 ± 0.051180	0.734 ± 0.032645	0.18607 ± 0.018131	0.734 ± 0.028810	0.468 ± 0.065291	0.6331 ± 0.105957	0.482 ± 0.060780	0.475 ± 0.062701	0.835 ± 0.035056	0.647 ± 0.034399	0.767 ± 0.055882	0.810 ± 0.027709	0.850 ± 0.037497	0.618 ± 0.057496
roc_auc	0.744 ± 0.082463	0.728 ± 0.035395	0.19255 ± 0.022022	0.727 ± 0.031694	0.456 ± 0.070789	0.7056 ± 0.138522	0.468 ± 0.066191	0.462 ± 0.068135	0.822 ± 0.041440	0.646 ± 0.039758	0.729 ± 0.090386	0.802 ± 0.042699	0.833 ± 0.052378	0.623 ± 0.071228
