	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.880 ± 0.028468	0.813 ± 0.031938	0.14374 ± 0.009411	0.792 ± 0.038810	0.625 ± 0.063876	0.4669 ± 0.020030	0.629 ± 0.057467	0.627 ± 0.060566	0.831 ± 0.041465	0.798 ± 0.024864	0.879 ± 0.027528	0.859 ± 0.021029	0.789 ± 0.063072	0.836 ± 0.023473
precision_recall_auc	0.882 ± 0.026113	0.818 ± 0.031982	0.14322 ± 0.010724	0.798 ± 0.037947	0.635 ± 0.063964	0.4635 ± 0.027121	0.638 ± 0.060767	0.637 ± 0.062208	0.834 ± 0.034267	0.804 ± 0.035037	0.880 ± 0.027079	0.864 ± 0.020311	0.794 ± 0.052705	0.841 ± 0.032141
roc_auc	0.873 ± 0.037950	0.806 ± 0.032719	0.14554 ± 0.012103	0.786 ± 0.038378	0.612 ± 0.065438	0.4724 ± 0.026575	0.612 ± 0.062108	0.612 ± 0.063743	0.827 ± 0.035033	0.784 ± 0.030661	0.871 ± 0.038463	0.857 ± 0.024106	0.789 ± 0.051052	0.823 ± 0.025802
