	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.803 ± 0.037898	0.700 ± 0.055518	0.19550 ± 0.026583	0.658 ± 0.066572	0.401 ± 0.111036	0.6698 ± 0.180159	0.412 ± 0.109105	0.406 ± 0.109981	0.718 ± 0.051666	0.693 ± 0.060417	0.798 ± 0.039173	0.782 ± 0.048717	0.628 ± 0.078785	0.773 ± 0.052486
precision_recall_auc	0.812 ± 0.029352	0.711 ± 0.036460	0.19412 ± 0.015574	0.673 ± 0.051535	0.423 ± 0.072919	0.6557 ± 0.105781	0.432 ± 0.067146	0.427 ± 0.069959	0.732 ± 0.038894	0.700 ± 0.034001	0.807 ± 0.030193	0.783 ± 0.034797	0.650 ± 0.074305	0.773 ± 0.030303
roc_auc	0.814 ± 0.037002	0.702 ± 0.046874	0.20253 ± 0.026815	0.665 ± 0.060157	0.405 ± 0.093747	0.6689 ± 0.114798	0.410 ± 0.089320	0.407 ± 0.091511	0.727 ± 0.047890	0.683 ± 0.043657	0.809 ± 0.037909	0.789 ± 0.050071	0.650 ± 0.078785	0.755 ± 0.031782
