	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.733 ± 0.052589	0.691 ± 0.054813	0.22871 ± 0.032158	0.640 ± 0.074807	0.382 ± 0.109627	1.0077 ± 0.453353	0.400 ± 0.104241	0.390 ± 0.106566	0.708 ± 0.054624	0.692 ± 0.056848	0.723 ± 0.056458	0.720 ± 0.056105	0.600 ± 0.100752	0.782 ± 0.046945
precision_recall_auc	0.771 ± 0.039824	0.703 ± 0.037852	0.21544 ± 0.027637	0.652 ± 0.054976	0.406 ± 0.075703	0.8322 ± 0.196063	0.429 ± 0.068559	0.417 ± 0.071489	0.716 ± 0.045273	0.713 ± 0.037121	0.765 ± 0.040908	0.735 ± 0.053141	0.606 ± 0.088618	0.800 ± 0.038331
roc_auc	0.772 ± 0.057283	0.700 ± 0.059898	0.21537 ± 0.034343	0.647 ± 0.081591	0.400 ± 0.119796	0.8047 ± 0.206827	0.422 ± 0.114212	0.411 ± 0.116879	0.714 ± 0.063267	0.708 ± 0.058803	0.766 ± 0.058960	0.749 ± 0.074057	0.600 ± 0.110492	0.800 ± 0.038331
