	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.938 ± 0.015856	0.859 ± 0.014037	0.09396 ± 0.007661	0.837 ± 0.017207	0.719 ± 0.028075	0.3157 ± 0.019526	0.802 ± 0.036119	0.759 ± 0.031327	0.817 ± 0.010824	0.986 ± 0.030117	0.937 ± 0.016100	0.910 ± 0.027913	0.728 ± 0.017568	0.991 ± 0.019165
precision_recall_auc	0.928 ± 0.014626	0.725 ± 0.054700	0.10155 ± 0.016531	0.614 ± 0.103623	0.450 ± 0.109400	0.3279 ± 0.042932	0.692 ± 0.043943	0.556 ± 0.085832	0.692 ± 0.043943	1.000 ± 0.000000	0.927 ± 0.014925	0.913 ± 0.022749	0.450 ± 0.109400	1.000 ± 0.000000
roc_auc	0.923 ± 0.023383	0.704 ± 0.055975	0.10795 ± 0.016867	0.577 ± 0.103411	0.408 ± 0.111951	0.3421 ± 0.042081	0.655 ± 0.091255	0.514 ± 0.099709	0.677 ± 0.042656	0.978 ± 0.070273	0.922 ± 0.024125	0.918 ± 0.020730	0.417 ± 0.105572	0.991 ± 0.028748
