	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.717 ± 0.055203	0.801 ± 0.030275	0.19322 ± 0.013009	0.779 ± 0.030315	0.602 ± 0.060550	0.8301 ± 0.315292	0.612 ± 0.070376	0.607 ± 0.065266	0.811 ± 0.017485	0.801 ± 0.060201	0.688 ± 0.058983	0.795 ± 0.032048	0.761 ± 0.026836	0.841 ± 0.061546
precision_recall_auc	0.699 ± 0.063503	0.773 ± 0.051180	0.19503 ± 0.021562	0.756 ± 0.049793	0.546 ± 0.102361	0.7779 ± 0.224719	0.545 ± 0.101490	0.545 ± 0.101899	0.808 ± 0.040488	0.737 ± 0.066076	0.674 ± 0.068382	0.782 ± 0.037589	0.778 ± 0.045361	0.768 ± 0.078584
roc_auc	0.754 ± 0.056073	0.793 ± 0.050935	0.17979 ± 0.019294	0.774 ± 0.054995	0.587 ± 0.101871	0.6872 ± 0.164658	0.588 ± 0.104105	0.587 ± 0.102892	0.817 ± 0.046307	0.771 ± 0.064392	0.735 ± 0.062490	0.809 ± 0.037797	0.778 ± 0.058561	0.809 ± 0.059844
