	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.735 ± 0.049065	0.688 ± 0.045395	0.20705 ± 0.018712	0.693 ± 0.042269	0.376 ± 0.090791	0.6854 ± 0.060916	0.398 ± 0.088989	0.387 ± 0.089020	0.793 ± 0.059364	0.605 ± 0.045356	0.720 ± 0.053722	0.772 ± 0.039579	0.817 ± 0.074305	0.559 ± 0.088478
precision_recall_auc	0.765 ± 0.057618	0.698 ± 0.045284	0.19664 ± 0.026907	0.697 ± 0.044327	0.395 ± 0.090567	0.6396 ± 0.082733	0.411 ± 0.087111	0.403 ± 0.088655	0.789 ± 0.055225	0.623 ± 0.052759	0.756 ± 0.061648	0.787 ± 0.041651	0.800 ± 0.083641	0.595 ± 0.099240
roc_auc	0.757 ± 0.044538	0.709 ± 0.033357	0.19585 ± 0.021751	0.702 ± 0.042334	0.417 ± 0.066714	0.6679 ± 0.083266	0.431 ± 0.071362	0.424 ± 0.068285	0.796 ± 0.064072	0.635 ± 0.030234	0.742 ± 0.051426	0.796 ± 0.031342	0.794 ± 0.098166	0.623 ± 0.074381
