	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.809 ± 0.041069	0.691 ± 0.050894	0.18022 ± 0.023656	0.613 ± 0.055661	0.383 ± 0.101787	0.6081 ± 0.177235	0.475 ± 0.168467	0.426 ± 0.131268	0.683 ± 0.029291	0.792 ± 0.143293	0.804 ± 0.042743	0.773 ± 0.042046	0.506 ± 0.040992	0.877 ± 0.091035
precision_recall_auc	0.838 ± 0.039160	0.732 ± 0.028664	0.16919 ± 0.025360	0.663 ± 0.039775	0.464 ± 0.057328	0.5486 ± 0.129803	0.565 ± 0.096317	0.511 ± 0.069768	0.714 ± 0.024722	0.851 ± 0.092208	0.834 ± 0.040696	0.806 ± 0.041038	0.550 ± 0.061139	0.914 ± 0.058486
roc_auc	0.827 ± 0.044292	0.718 ± 0.033959	0.18003 ± 0.026656	0.648 ± 0.047516	0.435 ± 0.067918	0.5964 ± 0.119250	0.521 ± 0.101577	0.476 ± 0.077929	0.706 ± 0.029123	0.815 ± 0.093269	0.822 ± 0.046199	0.802 ± 0.040039	0.544 ± 0.068293	0.891 ± 0.061359
