	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.855 ± 0.058228	0.792 ± 0.038187	0.14566 ± 0.017641	0.766 ± 0.045848	0.584 ± 0.076374	0.5493 ± 0.234055	0.596 ± 0.072590	0.590 ± 0.074132	0.800 ± 0.041808	0.797 ± 0.039544	0.848 ± 0.064811	0.869 ± 0.035571	0.739 ± 0.064417	0.845 ± 0.031782
precision_recall_auc	0.879 ± 0.040275	0.819 ± 0.022682	0.13469 ± 0.011892	0.799 ± 0.026646	0.638 ± 0.045364	0.6519 ± 0.712713	0.645 ± 0.044736	0.641 ± 0.044841	0.829 ± 0.026630	0.816 ± 0.029923	0.875 ± 0.043304	0.888 ± 0.030164	0.783 ± 0.040992	0.855 ± 0.028748
roc_auc	0.875 ± 0.043527	0.819 ± 0.023238	0.13353 ± 0.011065	0.799 ± 0.027543	0.638 ± 0.046475	0.6496 ± 0.713738	0.644 ± 0.043090	0.641 ± 0.044711	0.829 ± 0.027446	0.815 ± 0.021662	0.869 ± 0.048004	0.889 ± 0.023094	0.783 ± 0.040992	0.855 ± 0.019165
