	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.940 ± 0.012380	0.869 ± 0.031083	0.09176 ± 0.010757	0.851 ± 0.038570	0.738 ± 0.062167	0.3078 ± 0.024268	0.801 ± 0.068298	0.769 ± 0.064042	0.834 ± 0.027090	0.967 ± 0.054242	0.939 ± 0.012649	0.921 ± 0.019948	0.761 ± 0.045737	0.977 ± 0.038629
precision_recall_auc	0.927 ± 0.012118	0.778 ± 0.071722	0.10393 ± 0.014737	0.704 ± 0.128055	0.556 ± 0.143444	0.3373 ± 0.035652	0.738 ± 0.061117	0.638 ± 0.112059	0.738 ± 0.061117	1.000 ± 0.000000	0.926 ± 0.012457	0.910 ± 0.015828	0.556 ± 0.143444	1.000 ± 0.000000
roc_auc	0.923 ± 0.007065	0.778 ± 0.053434	0.11024 ± 0.008234	0.712 ± 0.083003	0.557 ± 0.106867	0.3489 ± 0.015595	0.728 ± 0.065245	0.635 ± 0.087471	0.738 ± 0.049226	0.990 ± 0.031623	0.921 ± 0.007463	0.917 ± 0.010780	0.561 ± 0.102940	0.995 ± 0.014374
