	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.777, 0.942]	[0.770, 0.866]	[0.10236, 0.16929]	[0.743, 0.848]	[0.540, 0.732]	[0.3614, 0.5408]	[0.547, 0.773]	[0.544, 0.753]	[0.783, 0.840]	[0.765, 0.933]	[0.767, 0.941]	[0.811, 0.919]	[0.722, 0.778]	[0.818, 0.955]
precision_recall_auc	[0.744, 0.929]	[0.710, 0.894]	[0.11068, 0.20166]	[0.645, 0.882]	[0.419, 0.788]	[0.3800, 0.6298]	[0.453, 0.812]	[0.441, 0.800]	[0.704, 0.875]	[0.733, 0.938]	[0.733, 0.927]	[0.763, 0.917]	[0.556, 0.833]	[0.818, 0.955]
roc_auc	[0.729, 0.930]	[0.710, 0.894]	[0.11394, 0.21583]	[0.645, 0.882]	[0.419, 0.788]	[0.3888, 0.6792]	[0.453, 0.812]	[0.441, 0.800]	[0.704, 0.875]	[0.733, 0.938]	[0.717, 0.929]	[0.732, 0.912]	[0.556, 0.833]	[0.818, 0.955]
