	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.930 ± 0.018964	0.872 ± 0.021796	0.09595 ± 0.015691	0.856 ± 0.025006	0.745 ± 0.043593	0.3169 ± 0.037422	0.802 ± 0.065133	0.773 ± 0.053648	0.839 ± 0.010478	0.963 ± 0.060381	0.928 ± 0.019455	0.913 ± 0.021664	0.772 ± 0.017568	0.973 ± 0.043913
precision_recall_auc	0.920 ± 0.016721	0.787 ± 0.074610	0.11122 ± 0.012132	0.721 ± 0.118365	0.573 ± 0.149220	0.3538 ± 0.033870	0.736 ± 0.086945	0.648 ± 0.121641	0.747 ± 0.067787	0.989 ± 0.035136	0.919 ± 0.017047	0.899 ± 0.026147	0.578 ± 0.143921	0.995 ± 0.014374
roc_auc	0.917 ± 0.017211	0.782 ± 0.067938	0.11587 ± 0.015406	0.717 ± 0.109991	0.564 ± 0.135875	0.3623 ± 0.042257	0.721 ± 0.085437	0.636 ± 0.111210	0.745 ± 0.062025	0.976 ± 0.053689	0.915 ± 0.017667	0.905 ± 0.024047	0.578 ± 0.134052	0.986 ± 0.030679
