	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.848 ± 0.024220	0.758 ± 0.041546	0.15639 ± 0.010141	0.696 ± 0.055768	0.517 ± 0.083092	0.4783 ± 0.030188	0.636 ± 0.113299	0.573 ± 0.095688	0.728 ± 0.028746	0.908 ± 0.091089	0.845 ± 0.025108	0.823 ± 0.029827	0.567 ± 0.051052	0.950 ± 0.050023
precision_recall_auc	0.862 ± 0.024772	0.761 ± 0.016463	0.15090 ± 0.011483	0.695 ± 0.021983	0.523 ± 0.032925	0.4586 ± 0.032680	0.670 ± 0.055483	0.592 ± 0.042472	0.725 ± 0.010027	0.945 ± 0.047808	0.859 ± 0.025230	0.843 ± 0.043545	0.550 ± 0.017568	0.973 ± 0.023473
roc_auc	0.862 ± 0.026564	0.761 ± 0.015669	0.15333 ± 0.015464	0.695 ± 0.018878	0.523 ± 0.031338	0.4626 ± 0.039042	0.672 ± 0.064935	0.593 ± 0.045321	0.725 ± 0.008359	0.947 ± 0.060290	0.859 ± 0.026908	0.843 ± 0.037068	0.550 ± 0.017568	0.973 ± 0.031782
