	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.816, 0.930]	[0.747, 0.922]	[0.10329, 0.17412]	[0.722, 0.914]	[0.495, 0.843]	[0.3487, 0.5271]	[0.495, 0.854]	[0.495, 0.849]	[0.773, 0.913]	[0.722, 0.941]	[0.810, 0.929]	[0.813, 0.934]	[0.722, 0.889]	[0.773, 0.955]
precision_recall_auc	[0.812, 0.923]	[0.821, 0.899]	[0.09626, 0.16269]	[0.800, 0.889]	[0.641, 0.798]	[0.3257, 0.7346]	[0.647, 0.798]	[0.646, 0.798]	[0.826, 0.909]	[0.789, 0.889]	[0.802, 0.921]	[0.816, 0.937]	[0.778, 0.889]	[0.818, 0.909]
roc_auc	[0.812, 0.920]	[0.793, 0.922]	[0.08833, 0.16542]	[0.765, 0.914]	[0.586, 0.843]	[0.3179, 0.7392]	[0.604, 0.854]	[0.595, 0.849]	[0.792, 0.913]	[0.789, 0.941]	[0.805, 0.918]	[0.813, 0.927]	[0.722, 0.889]	[0.818, 0.955]
