	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.778, 0.918]	[0.770, 0.848]	[0.12325, 0.16867]	[0.743, 0.833]	[0.540, 0.697]	[0.3952, 0.6041]	[0.547, 0.697]	[0.544, 0.697]	[0.783, 0.864]	[0.765, 0.867]	[0.768, 0.919]	[0.816, 0.912]	[0.722, 0.833]	[0.818, 0.909]
precision_recall_auc	[0.851, 0.920]	[0.798, 0.876]	[0.12255, 0.14757]	[0.778, 0.865]	[0.596, 0.753]	[0.4011, 0.5019]	[0.596, 0.747]	[0.596, 0.750]	[0.818, 0.905]	[0.778, 0.875]	[0.846, 0.918]	[0.854, 0.914]	[0.778, 0.889]	[0.818, 0.909]
roc_auc	[0.814, 0.917]	[0.793, 0.871]	[0.12041, 0.14812]	[0.765, 0.857]	[0.586, 0.742]	[0.3979, 0.5391]	[0.604, 0.752]	[0.595, 0.747]	[0.792, 0.870]	[0.789, 0.882]	[0.793, 0.919]	[0.836, 0.907]	[0.722, 0.833]	[0.818, 0.909]
