	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.872 ± 0.037234	0.821 ± 0.029779	0.13602 ± 0.011729	0.801 ± 0.033710	0.642 ± 0.059559	0.4270 ± 0.030807	0.651 ± 0.057669	0.646 ± 0.058439	0.830 ± 0.033584	0.821 ± 0.034585	0.867 ± 0.040944	0.892 ± 0.021444	0.783 ± 0.048644	0.859 ± 0.033539
precision_recall_auc	0.870 ± 0.032351	0.821 ± 0.033459	0.13580 ± 0.009639	0.800 ± 0.038719	0.641 ± 0.066918	0.4278 ± 0.022796	0.653 ± 0.068897	0.647 ± 0.067582	0.827 ± 0.033450	0.826 ± 0.050385	0.865 ± 0.036498	0.889 ± 0.020250	0.778 ± 0.052378	0.864 ± 0.047913
roc_auc	0.865 ± 0.034431	0.804 ± 0.033755	0.13639 ± 0.012461	0.782 ± 0.038445	0.608 ± 0.067510	0.4276 ± 0.029259	0.615 ± 0.069077	0.611 ± 0.068031	0.816 ± 0.034152	0.799 ± 0.046804	0.859 ± 0.037822	0.889 ± 0.020562	0.767 ± 0.051052	0.841 ± 0.044174
