	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.804 ± 0.046143	0.718 ± 0.031558	0.18557 ± 0.013051	0.645 ± 0.057760	0.435 ± 0.063117	0.6640 ± 0.206928	0.519 ± 0.053816	0.474 ± 0.052399	0.708 ± 0.036699	0.811 ± 0.054341	0.797 ± 0.049375	0.799 ± 0.055108	0.544 ± 0.093697	0.891 ± 0.048862
precision_recall_auc	0.795 ± 0.032766	0.717 ± 0.033582	0.18211 ± 0.017702	0.640 ± 0.059703	0.433 ± 0.067163	0.7218 ± 0.133935	0.526 ± 0.059189	0.477 ± 0.056797	0.705 ± 0.036599	0.822 ± 0.057073	0.786 ± 0.035823	0.802 ± 0.034424	0.533 ± 0.091475	0.900 ± 0.046945
roc_auc	0.808 ± 0.040572	0.718 ± 0.019841	0.17804 ± 0.016983	0.647 ± 0.039791	0.435 ± 0.039682	0.6755 ± 0.177007	0.520 ± 0.054874	0.475 ± 0.037598	0.707 ± 0.024398	0.813 ± 0.063809	0.801 ± 0.044138	0.816 ± 0.043247	0.544 ± 0.073142	0.891 ± 0.053354
