	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.818 ± 0.036799	0.711 ± 0.059511	0.18385 ± 0.025717	0.649 ± 0.086122	0.422 ± 0.119022	0.7561 ± 0.329330	0.468 ± 0.122864	0.444 ± 0.120239	0.711 ± 0.051357	0.757 ± 0.080857	0.812 ± 0.038439	0.807 ± 0.040440	0.572 ± 0.101599	0.850 ± 0.052705
precision_recall_auc	0.818 ± 0.047853	0.738 ± 0.052877	0.17329 ± 0.025506	0.680 ± 0.074965	0.476 ± 0.105754	0.7332 ± 0.285589	0.542 ± 0.111249	0.507 ± 0.103837	0.730 ± 0.054145	0.812 ± 0.085925	0.812 ± 0.051532	0.810 ± 0.036501	0.594 ± 0.108139	0.882 ± 0.057496
roc_auc	0.815 ± 0.057467	0.736 ± 0.047827	0.17364 ± 0.025953	0.682 ± 0.064410	0.473 ± 0.095655	0.7564 ± 0.299055	0.526 ± 0.098437	0.498 ± 0.095379	0.729 ± 0.044040	0.797 ± 0.067779	0.808 ± 0.062327	0.815 ± 0.049089	0.600 ± 0.081985	0.873 ± 0.046945
