	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.750 ± 0.049948	0.713 ± 0.046442	0.20321 ± 0.020569	0.632 ± 0.071841	0.426 ± 0.092884	0.6085 ± 0.068169	0.526 ± 0.102365	0.473 ± 0.094356	0.698 ± 0.037692	0.828 ± 0.079096	0.743 ± 0.051614	0.689 ± 0.067655	0.517 ± 0.083024	0.909 ± 0.047913
precision_recall_auc	0.820 ± 0.054153	0.724 ± 0.043257	0.17142 ± 0.024614	0.637 ± 0.066617	0.449 ± 0.086515	0.5451 ± 0.080995	0.600 ± 0.105569	0.518 ± 0.092491	0.698 ± 0.031819	0.901 ± 0.082850	0.814 ± 0.057967	0.795 ± 0.042756	0.494 ± 0.066512	0.955 ± 0.037113
roc_auc	0.830 ± 0.042394	0.724 ± 0.018520	0.16425 ± 0.017600	0.635 ± 0.030578	0.448 ± 0.037041	0.5147 ± 0.054587	0.614 ± 0.078277	0.524 ± 0.049038	0.697 ± 0.014781	0.917 ± 0.078335	0.825 ± 0.045576	0.804 ± 0.038079	0.489 ± 0.043823	0.959 ± 0.039800
