	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.933 ± 0.010267	0.849 ± 0.027709	0.10096 ± 0.010743	0.831 ± 0.030933	0.698 ± 0.055418	0.3562 ± 0.024641	0.720 ± 0.061869	0.709 ± 0.058043	0.841 ± 0.023133	0.879 ± 0.049694	0.932 ± 0.010438	0.911 ± 0.015694	0.789 ± 0.035136	0.909 ± 0.042855
precision_recall_auc	0.935 ± 0.009870	0.838 ± 0.027469	0.10346 ± 0.012756	0.820 ± 0.030341	0.676 ± 0.054937	0.3561 ± 0.034544	0.690 ± 0.064509	0.683 ± 0.059276	0.840 ± 0.022921	0.850 ± 0.057397	0.934 ± 0.010042	0.916 ± 0.014037	0.794 ± 0.037497	0.882 ± 0.053354
roc_auc	0.931 ± 0.008337	0.821 ± 0.039711	0.10907 ± 0.013922	0.802 ± 0.041462	0.642 ± 0.079421	0.3661 ± 0.035616	0.654 ± 0.091199	0.648 ± 0.085143	0.829 ± 0.023741	0.826 ± 0.074930	0.930 ± 0.008489	0.912 ± 0.011966	0.783 ± 0.031536	0.859 ± 0.072506
