	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.881 ± 0.033236	0.785 ± 0.034870	0.14231 ± 0.021887	0.753 ± 0.046025	0.569 ± 0.069740	0.4582 ± 0.123674	0.594 ± 0.067045	0.581 ± 0.067979	0.783 ± 0.034716	0.811 ± 0.046048	0.877 ± 0.035311	0.879 ± 0.031551	0.706 ± 0.064417	0.864 ± 0.042855
precision_recall_auc	0.882 ± 0.027248	0.740 ± 0.075377	0.13266 ± 0.013155	0.652 ± 0.124626	0.480 ± 0.150755	0.4372 ± 0.091073	0.641 ± 0.119818	0.553 ± 0.131876	0.714 ± 0.065471	0.927 ± 0.086956	0.877 ± 0.029980	0.894 ± 0.020907	0.517 ± 0.148264	0.964 ± 0.046945
roc_auc	0.886 ± 0.026539	0.750 ± 0.054894	0.13181 ± 0.012463	0.671 ± 0.088557	0.501 ± 0.109788	0.4317 ± 0.093193	0.664 ± 0.096265	0.575 ± 0.098959	0.718 ± 0.047188	0.946 ± 0.074314	0.881 ± 0.029374	0.896 ± 0.019848	0.528 ± 0.105572	0.973 ± 0.038331
