	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.925 ± 0.016647	0.804 ± 0.021263	0.11740 ± 0.012153	0.782 ± 0.024775	0.608 ± 0.042526	0.3772 ± 0.036723	0.614 ± 0.041870	0.611 ± 0.042081	0.815 ± 0.023401	0.798 ± 0.025657	0.923 ± 0.017116	0.928 ± 0.018456	0.767 ± 0.035136	0.841 ± 0.023957
precision_recall_auc	0.926 ± 0.007029	0.807 ± 0.024402	0.10925 ± 0.004418	0.786 ± 0.027720	0.614 ± 0.048804	0.3540 ± 0.019920	0.618 ± 0.050366	0.616 ± 0.049387	0.822 ± 0.025037	0.796 ± 0.034299	0.924 ± 0.007412	0.926 ± 0.012111	0.778 ± 0.037037	0.836 ± 0.031782
roc_auc	0.925 ± 0.007812	0.815 ± 0.027173	0.11203 ± 0.004566	0.795 ± 0.031231	0.630 ± 0.054346	0.3648 ± 0.016873	0.633 ± 0.054280	0.632 ± 0.054115	0.830 ± 0.029591	0.803 ± 0.034729	0.923 ± 0.008212	0.924 ± 0.012368	0.789 ± 0.043823	0.841 ± 0.032141
