	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.946 ± 0.015611	0.830 ± 0.021495	0.10210 ± 0.013469	0.807 ± 0.025550	0.660 ± 0.042990	0.3335 ± 0.040471	0.688 ± 0.047065	0.674 ± 0.044127	0.820 ± 0.022894	0.868 ± 0.039557	0.945 ± 0.015790	0.949 ± 0.016029	0.756 ± 0.038845	0.905 ± 0.033539
precision_recall_auc	0.958 ± 0.008684	0.867 ± 0.023786	0.09146 ± 0.006431	0.852 ± 0.027641	0.735 ± 0.047572	0.3043 ± 0.024645	0.755 ± 0.057493	0.745 ± 0.051591	0.860 ± 0.021278	0.895 ± 0.055090	0.957 ± 0.008899	0.958 ± 0.010048	0.817 ± 0.037497	0.918 ± 0.046945
roc_auc	0.956 ± 0.007386	0.855 ± 0.020762	0.09384 ± 0.005031	0.838 ± 0.023988	0.710 ± 0.041525	0.3138 ± 0.019581	0.727 ± 0.046933	0.719 ± 0.043176	0.851 ± 0.022787	0.876 ± 0.044881	0.954 ± 0.007548	0.956 ± 0.009070	0.806 ± 0.039284	0.905 ± 0.039800
