	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.826 ± 0.053302	0.772 ± 0.038904	0.16931 ± 0.032495	0.733 ± 0.049894	0.544 ± 0.077808	0.5448 ± 0.158588	0.580 ± 0.075556	0.561 ± 0.076503	0.764 ± 0.035183	0.816 ± 0.044300	0.822 ± 0.054669	0.793 ± 0.070785	0.667 ± 0.058561	0.877 ± 0.030679
precision_recall_auc	0.900 ± 0.041453	0.819 ± 0.041635	0.12895 ± 0.029214	0.792 ± 0.056040	0.639 ± 0.083270	0.4445 ± 0.179793	0.669 ± 0.067768	0.654 ± 0.075153	0.811 ± 0.046449	0.858 ± 0.035876	0.897 ± 0.042338	0.884 ± 0.056168	0.739 ± 0.083024	0.900 ± 0.028748
roc_auc	0.908 ± 0.027345	0.831 ± 0.030466	0.11942 ± 0.015773	0.804 ± 0.041323	0.662 ± 0.060933	0.3861 ± 0.045555	0.704 ± 0.043586	0.682 ± 0.050756	0.814 ± 0.040220	0.889 ± 0.034704	0.906 ± 0.028417	0.899 ± 0.026684	0.739 ± 0.074305	0.923 ± 0.030679
