	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.731 ± 0.078704	0.741 ± 0.058029	0.20007 ± 0.023501	0.716 ± 0.064158	0.482 ± 0.116058	0.6514 ± 0.078224	0.487 ± 0.118318	0.485 ± 0.117072	0.776 ± 0.069676	0.711 ± 0.065818	0.717 ± 0.088451	0.772 ± 0.043901	0.728 ± 0.096047	0.755 ± 0.071710
precision_recall_auc	0.758 ± 0.055929	0.765 ± 0.058352	0.19488 ± 0.022228	0.744 ± 0.063614	0.529 ± 0.116704	0.6543 ± 0.085405	0.529 ± 0.116324	0.529 ± 0.116491	0.798 ± 0.056573	0.730 ± 0.066655	0.749 ± 0.059343	0.792 ± 0.045458	0.761 ± 0.074305	0.768 ± 0.065870
roc_auc	0.749 ± 0.067882	0.745 ± 0.068616	0.19675 ± 0.025277	0.721 ± 0.071596	0.490 ± 0.137233	0.6581 ± 0.075297	0.492 ± 0.139128	0.491 ± 0.138131	0.771 ± 0.060682	0.721 ± 0.081704	0.737 ± 0.070919	0.783 ± 0.060572	0.722 ± 0.069290	0.768 ± 0.078584
