	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.812 ± 0.051098	0.710 ± 0.030162	0.17852 ± 0.020367	0.628 ± 0.036419	0.419 ± 0.060325	0.6723 ± 0.203810	0.540 ± 0.126942	0.475 ± 0.087295	0.693 ± 0.017946	0.847 ± 0.119264	0.806 ± 0.057827	0.780 ± 0.053606	0.506 ± 0.048644	0.914 ± 0.072506
precision_recall_auc	0.852 ± 0.035161	0.739 ± 0.029594	0.16316 ± 0.022007	0.672 ± 0.041885	0.478 ± 0.059189	0.5725 ± 0.110324	0.582 ± 0.089903	0.527 ± 0.067786	0.718 ± 0.025621	0.864 ± 0.083552	0.849 ± 0.036483	0.822 ± 0.039089	0.556 ± 0.058561	0.923 ± 0.048152
roc_auc	0.852 ± 0.026549	0.729 ± 0.033038	0.16174 ± 0.017609	0.656 ± 0.049954	0.457 ± 0.066076	0.5547 ± 0.096591	0.566 ± 0.097608	0.507 ± 0.073427	0.710 ± 0.028174	0.856 ± 0.092209	0.849 ± 0.027766	0.828 ± 0.028296	0.539 ± 0.069537	0.918 ± 0.055876
