	min_max_ncv_average_precision	min_max_ncv_balanced_accuracy	min_max_ncv_brier_loss	min_max_ncv_f1	min_max_ncv_informedness	min_max_ncv_log_loss	min_max_ncv_markedness	min_max_ncv_mcc	min_max_ncv_negative_predictive_value	min_max_ncv_precision	min_max_ncv_precision_recall_auc	min_max_ncv_roc_auc	min_max_ncv_sensitivity	min_max_ncv_specificity
mcc	[0.700, 0.855]	[0.659, 0.750]	[0.14861, 0.20817]	[0.571, 0.667]	[0.318, 0.500]	[0.4394, 0.9542]	[0.359, 0.710]	[0.338, 0.596]	[0.667, 0.714]	[0.692, 1.000]	[0.670, 0.852]	[0.649, 0.823]	[0.444, 0.556]	[0.818, 1.000]
precision_recall_auc	[0.783, 0.895]	[0.682, 0.788]	[0.13393, 0.20595]	[0.600, 0.750]	[0.364, 0.576]	[0.4524, 0.8018]	[0.429, 0.710]	[0.395, 0.601]	[0.679, 0.769]	[0.750, 1.000]	[0.775, 0.893]	[0.735, 0.871]	[0.500, 0.667]	[0.864, 1.000]
roc_auc	[0.789, 0.888]	[0.659, 0.760]	[0.13423, 0.20098]	[0.581, 0.710]	[0.318, 0.520]	[0.4166, 0.7154]	[0.359, 0.710]	[0.338, 0.596]	[0.667, 0.741]	[0.692, 1.000]	[0.781, 0.886]	[0.785, 0.876]	[0.444, 0.611]	[0.818, 1.000]
