	mean_ncv_average_precision	mean_ncv_balanced_accuracy	mean_ncv_brier_loss	mean_ncv_f1	mean_ncv_informedness	mean_ncv_log_loss	mean_ncv_markedness	mean_ncv_mcc	mean_ncv_negative_predictive_value	mean_ncv_precision	mean_ncv_precision_recall_auc	mean_ncv_roc_auc	mean_ncv_sensitivity	mean_ncv_specificity
mcc	0.802 ± 0.050803	0.729 ± 0.047247	0.18696 ± 0.030174	0.683 ± 0.066938	0.457 ± 0.094494	0.7738 ± 0.274428	0.481 ± 0.084961	0.469 ± 0.089355	0.739 ± 0.053885	0.742 ± 0.045814	0.795 ± 0.053614	0.793 ± 0.059264	0.639 ± 0.102272	0.818 ± 0.042855
precision_recall_auc	0.811 ± 0.047404	0.737 ± 0.044700	0.17601 ± 0.030931	0.684 ± 0.065364	0.475 ± 0.089400	0.7734 ± 0.296036	0.524 ± 0.084942	0.499 ± 0.085530	0.735 ± 0.050451	0.790 ± 0.060123	0.804 ± 0.050465	0.807 ± 0.060653	0.611 ± 0.101430	0.864 ± 0.052486
roc_auc	0.832 ± 0.049912	0.741 ± 0.048300	0.17210 ± 0.027834	0.694 ± 0.067525	0.482 ± 0.096600	0.7238 ± 0.317366	0.520 ± 0.101234	0.501 ± 0.098137	0.739 ± 0.042537	0.781 ± 0.069964	0.826 ± 0.053503	0.837 ± 0.043496	0.628 ± 0.083024	0.855 ± 0.051604
